date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:39:40	40420/40420	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:39:39%20GMT	https://vietsonvn.com/wp-json/wp/v2/ht_mnknd/5594	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/ht_mnknd/5594.json	(from https://vietsonvn.com/ht_mnknd/so-do-cau-tao-cua-may-nen-khi-ngam-dau-hitachi-osp-55kw-75kw/)
01:39:41	3414/3414	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:39:41%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fht_mnknd%2Fso-do-cau-tao-cua-may-nen-khi-ngam-dau-hitachi-osp-55kw-75kw%2F	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed3df4.json	(from https://vietsonvn.com/ht_mnknd/so-do-cau-tao-cua-may-nen-khi-ngam-dau-hitachi-osp-55kw-75kw/)
01:39:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:39:42%20GMT	https://vietsonvn.com/?p=5594	/home/dieu/websites/commerce_web/vietsonvn.com/index92fc.html	(from https://vietsonvn.com/ht_mnknd/so-do-cau-tao-cua-may-nen-khi-ngam-dau-hitachi-osp-55kw-75kw/)
01:39:42	3636/3636	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:39:42%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fht_mnknd%2Fso-do-cau-tao-cua-may-nen-khi-ngam-dau-hitachi-osp-55kw-75kw%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embeda498	(from https://vietsonvn.com/ht_mnknd/so-do-cau-tao-cua-may-nen-khi-ngam-dau-hitachi-osp-55kw-75kw/)
01:39:42	76171/76171	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jul%202020%2007:37:34%20GMT	https://vietsonvn.com/wp-content/uploads/2020/07/May-Nen-Khi-Viet-Son-2020-07-29-14-26-48_01.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/07/May-Nen-Khi-Viet-Son-2020-07-29-14-26-48_01.jpg	(from https://vietsonvn.com/ht_mnknd/so-do-cau-tao-cua-may-nen-khi-ngam-dau-hitachi-osp-55kw-75kw/)
01:39:43	79552/79552	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jul%202020%2007:38:33%20GMT	https://vietsonvn.com/wp-content/uploads/2020/07/May-Nen-Khi-Viet-Son-2020-07-29-14-27-06_02.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/07/May-Nen-Khi-Viet-Son-2020-07-29-14-27-06_02.jpg	(from https://vietsonvn.com/ht_mnknd/so-do-cau-tao-cua-may-nen-khi-ngam-dau-hitachi-osp-55kw-75kw/)
01:39:45	43452/43452	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:39:44%20GMT	https://vietsonvn.com/wp-json/wp/v2/ht_mnktx/5617	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/ht_mnktx/5617.json	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:45	3549/3549	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:39:45%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fht_mnktx%2Fso-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi%2F	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embedabbd.json	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:46	3791/3791	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:39:46%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fht_mnktx%2Fso-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed686b	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:47	93302/93302	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202020%2006:46:05%20GMT	https://vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-40-16_01.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-40-16_01.jpg	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:48	92904/92904	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202020%2006:46:25%20GMT	https://vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-41-02_02.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-41-02_02.jpg	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:49	91768/91768	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202020%2006:46:27%20GMT	https://vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-41-42_03.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-41-42_03.jpg	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:50	110106/110106	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202020%2006:46:29%20GMT	https://vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-42-04_04.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-42-04_04.jpg	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:52	171172/171172	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202020%2006:46:33%20GMT	https://vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-43-28_07.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-43-28_07.jpg	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:53	170673/170673	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202020%2006:46:34%20GMT	https://vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-43-42_08.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-43-42_08.jpg	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:39:47%20GMT	https://vietsonvn.com/?p=5617	/home/dieu/websites/commerce_web/vietsonvn.com/index4d96.html	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-ngoai-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:54	41791/41791	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:39:53%20GMT	https://vietsonvn.com/wp-json/wp/v2/ht_mnktx/5636	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/ht_mnktx/5636.json	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-trong-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:54	3519/3519	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:39:54%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fht_mnktx%2Fso-do-cau-tao-ben-trong-cua-may-nen-khi-truc-xoan-khong-dau-hitachi%2F	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embedaa7c.json	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-trong-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:39:55%20GMT	https://vietsonvn.com/?p=5636	/home/dieu/websites/commerce_web/vietsonvn.com/index9eb5.html	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-trong-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:55	3761/3761	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:39:55%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fht_mnktx%2Fso-do-cau-tao-ben-trong-cua-may-nen-khi-truc-xoan-khong-dau-hitachi%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embede951	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-trong-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:57	158571/158571	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202020%2006:46:32%20GMT	https://vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-42-54_06.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-42-54_06.jpg	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-trong-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:57	140763/140763	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Sep%202020%2006:46:30%20GMT	https://vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-42-28_05.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/09/May-Nen-Khi-Viet-Son-2020-09-04-13-42-28_05.jpg	(from https://vietsonvn.com/ht_mnktx/so-do-cau-tao-ben-trong-cua-may-nen-khi-truc-xoan-khong-dau-hitachi/)
01:39:59	58362/58362	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:39:58%20GMT	https://vietsonvn.com/wp-json/wp/v2/ht_msk/5661	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/ht_msk/5661.json	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:39:59	3194/3194	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:39:59%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fht_msk%2Flap-dat-may-say-khi-orion%2F	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed46d2.json	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:00	3412/3412	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:40:00%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fht_msk%2Flap-dat-may-say-khi-orion%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed1594	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:01	71146/71146	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2006:59:18%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/1-1024x181.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/1-1024x181.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:02	72455/72455	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2007:04:57%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/2.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/2.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:03	50182/50182	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2007:24:10%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/4-1024x83.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/4-1024x83.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:04	67792/67792	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2007:25:12%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/5.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/5.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:05	68097/68097	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2007:28:26%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/6-1024x91.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/6-1024x91.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:06	52792/52792	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2007:31:56%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/7.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/7.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:07	63490/63490	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2007:33:11%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/7a.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/7a.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:08	36918/36918	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2007:37:39%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/8.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/8.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:09	129937/129937	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Nov%202020%2007:41:04%20GMT	https://vietsonvn.com/wp-content/uploads/2020/11/9.png	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2020/11/9.png	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:10	71354/71354	---M-Z	200	added ('OK')	text/html	etag:%2210108-1676116432;gz%22	https://vietsonvn.com/san-pham-tag/may-nen-khi/page/2/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi/page/2/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi/)
01:40:11	4888/4888	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/product-category/may-nen-khi-hitachi/may-nen-khi-piston-bebicon/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/product-category/may-nen-khi-hitachi/may-nen-khi-piston-bebicon/feed/index.html	(from https://vietsonvn.com/product-category/may-nen-khi-hitachi/may-nen-khi-piston-bebicon/)
01:40:11	71908/71908	---M-Z	200	added ('OK')	text/html	etag:%2210363-1676397055;gz%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi/page/2/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-hitachi/page/2/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi/)
01:40:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:40:01%20GMT	https://vietsonvn.com/?p=5661	/home/dieu/websites/commerce_web/vietsonvn.com/indexe4a1.html	(from https://vietsonvn.com/ht_msk/lap-dat-may-say-khi-orion/)
01:40:12	27221/27221	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi/)
01:40:13	4864/4864	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-piston-bebicon/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-piston-bebicon/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-piston-bebicon/)
01:40:14	3065/3065	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-piston-bebicon-khong-dau/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-piston-bebicon-khong-dau/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-piston-bebicon-khong-dau/)
01:40:14	27416/27416	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-hitachi/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi/)
01:40:15	30204/30204	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/product-category/may-nen-khi-hitachi/may-nen-khi-truc-vit/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/product-category/may-nen-khi-hitachi/may-nen-khi-truc-vit/feed/index.html	(from https://vietsonvn.com/product-category/may-nen-khi-hitachi/may-nen-khi-truc-vit/)
01:40:16	11688/11688	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-khong-dau/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-khong-dau/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-khong-dau/)
01:40:17	18004/18004	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit/)
01:40:17	13807/13807	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit-khong-dau/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit-khong-dau/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit-khong-dau/)
01:40:17	74049/74049	---M-Z	200	added ('OK')	text/html	etag:%229696-1675873995;gz%22	https://vietsonvn.com/product-category/may-say-khi/page/2/	/home/dieu/websites/commerce_web/vietsonvn.com/product-category/may-say-khi/page/2/index.html	(from https://vietsonvn.com/product-category/may-say-khi/)
01:40:18	23284/23284	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-truc-vit-khong-dau/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-truc-vit-khong-dau/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-truc-vit-khong-dau/)
01:40:19	4123/4123	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/cong-suat-nho/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/cong-suat-nho/feed/index.html	(from https://vietsonvn.com/san-pham-tag/cong-suat-nho/)
01:40:20	4150/4150	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/cong-suat-nho-va-vua/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/cong-suat-nho-va-vua/feed/index.html	(from https://vietsonvn.com/san-pham-tag/cong-suat-nho-va-vua/)
01:40:20	22253/22253	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/product-category/may-say-khi/may-say-khi-orion/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/product-category/may-say-khi/may-say-khi-orion/feed/index.html	(from https://vietsonvn.com/product-category/may-say-khi/may-say-khi-orion/)
01:40:20	65633/65633	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/product-category/may-say-khi/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/product-category/may-say-khi/feed/index.html	(from https://vietsonvn.com/product-category/may-say-khi/)
01:40:21	4123/4123	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/cong-suat-vua/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/cong-suat-vua/feed/index.html	(from https://vietsonvn.com/san-pham-tag/cong-suat-vua/)
01:40:22	4262/4262	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-say-khi-orion-tac-nhan-lanh-cong-suat-nho-va-vua/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-say-khi-orion-tac-nhan-lanh-cong-suat-nho-va-vua/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-say-khi-orion-tac-nhan-lanh-cong-suat-nho-va-vua/)
01:40:23	67084/67084	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-say-khi/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-say-khi/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-say-khi/)
01:40:23	8271/8271	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-say-khi-orion/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-say-khi-orion/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-say-khi-orion/)
01:40:24	13997/13997	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-say-khi-tac-nhan-lanh/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-say-khi-tac-nhan-lanh/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-say-khi-tac-nhan-lanh/)
01:40:25	5409/5409	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/hitachi-air-compressor/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/hitachi-air-compressor/feed/index.html	(from https://vietsonvn.com/san-pham-tag/hitachi-air-compressor/)
01:40:25	5385/5385	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/air-compressor/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/air-compressor/feed/index.html	(from https://vietsonvn.com/san-pham-tag/air-compressor/)
01:40:25	9790/9790	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/orion/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/orion/feed/index.html	(from https://vietsonvn.com/san-pham-tag/orion/)
01:40:26	7635/7635	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit-khong-dau-cong-suat-lon-air-zeus/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit-khong-dau-cong-suat-lon-air-zeus/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-hitachi-truc-vit-khong-dau-cong-suat-lon-air-zeus/)
01:40:26	5412/5412	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/oil-free-air-compressor/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/oil-free-air-compressor/feed/index.html	(from https://vietsonvn.com/san-pham-tag/oil-free-air-compressor/)
01:40:27	7502/7502	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-sds-u-series/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-sds-u-series/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-sds-u-series/)
01:40:27	5403/5403	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/screw-air-compressor/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/screw-air-compressor/feed/index.html	(from https://vietsonvn.com/san-pham-tag/screw-air-compressor/)
01:40:28	3035/3035	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/hertz/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/hertz/feed/index.html	(from https://vietsonvn.com/san-pham-tag/hertz/)
01:40:28	3082/3082	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/san-pham-tag/may-nen-khi-cao-ap/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/san-pham-tag/may-nen-khi-cao-ap/feed/index.html	(from https://vietsonvn.com/san-pham-tag/may-nen-khi-cao-ap/)
